x-axis,1,2
second,Volt,Volt
+11.8000E-03,,
+11.8100E-03,,
+11.8200E-03,,
+11.8300E-03,,
+11.8400E-03,,
+11.8500E-03,,
+11.8600E-03,,
+11.8700E-03,,
+11.8800E-03,+1.0522613E+00,-1.3527639E+00
+11.8900E-03,+1.0522613E+00,-1.3125629E+00
+11.9000E-03,+891.4573E-03,-1.3929649E+00
+11.9100E-03,+891.4573E-03,-1.4733670E+00
+11.9200E-03,+811.0553E-03,-1.4331659E+00
+11.9300E-03,+971.8593E-03,-1.3929649E+00
+11.9400E-03,+811.0553E-03,-1.5537690E+00
+11.9500E-03,+811.0553E-03,-1.4331659E+00
+11.9600E-03,+971.8593E-03,-1.3527639E+00
+11.9700E-03,+851.2563E-03,-1.4733670E+00
+11.9800E-03,+851.2563E-03,-1.3929649E+00
+11.9900E-03,+1.0120603E+00,-1.3125629E+00
+12.0000E-03,+931.6583E-03,-1.4331659E+00
+12.0100E-03,+971.8593E-03,-1.3527639E+00
+12.0200E-03,+1.0522613E+00,-1.3527639E+00
+12.0300E-03,+931.6583E-03,-1.4733670E+00
+12.0400E-03,+1.0120603E+00,-1.3527639E+00
+12.0500E-03,+891.4573E-03,-1.3929649E+00
+12.0600E-03,+891.4573E-03,-1.4331659E+00
+12.0700E-03,+971.8593E-03,-1.3125629E+00
+12.0800E-03,+891.4573E-03,-1.4331659E+00
+12.0900E-03,+891.4573E-03,-1.4331659E+00
+12.1000E-03,+1.0522613E+00,-1.2723619E+00
+12.1100E-03,+851.2563E-03,-1.5135680E+00
+12.1200E-03,+971.8593E-03,-1.3527639E+00
+12.1300E-03,+931.6583E-03,-1.3125629E+00
+12.1400E-03,+931.6583E-03,-1.3527639E+00
+12.1500E-03,+931.6583E-03,-1.3527639E+00
+12.1600E-03,+931.6583E-03,-1.3929649E+00
+12.1700E-03,+971.8593E-03,-1.3125629E+00
+12.1800E-03,+891.4573E-03,-1.4331659E+00
+12.1900E-03,+851.2563E-03,-1.4331659E+00
+12.2000E-03,+891.4573E-03,-1.4331659E+00
+12.2100E-03,+1.1326633E+00,-1.3929649E+00
+12.2200E-03,+1.0120603E+00,-1.4733670E+00
+12.2300E-03,+931.6583E-03,-1.3527639E+00
+12.2400E-03,+891.4573E-03,-1.4331659E+00
+12.2500E-03,+931.6583E-03,-1.3527639E+00
+12.2600E-03,+851.2563E-03,-1.3929649E+00
+12.2700E-03,+851.2563E-03,-1.3125629E+00
+12.2800E-03,+1.0522613E+00,-1.3527639E+00
+12.2900E-03,+891.4573E-03,-1.3527639E+00
