x-axis,1,2
second,Volt,Volt
+3.000000E-03,+851.256281E-03,-1.473366953E+00
+3.005000E-03,+951.758793E-03,-1.312562935E+00
+3.010000E-03,+871.356783E-03,-1.533668460E+00
+3.015000E-03,+851.256281E-03,-1.413065447E+00
+3.020000E-03,+931.658290E-03,-1.392964944E+00
+3.025000E-03,+1.112562811E+00,-1.171859419E+00
+3.030000E-03,+1.052261304E+00,-1.372864442E+00
+3.035000E-03,+971.859295E-03,-1.413065447E+00
+3.040000E-03,+971.859295E-03,-1.332663437E+00
+3.045000E-03,+971.859295E-03,-1.413065447E+00
+3.050000E-03,+1.192964820E+00,-1.252261428E+00
+3.055000E-03,+1.032160802E+00,-1.292462433E+00
+3.060000E-03,+931.658290E-03,-1.392964944E+00
+3.065000E-03,+891.457286E-03,-1.453266451E+00
+3.070000E-03,+951.758793E-03,-1.372864442E+00
+3.075000E-03,+1.213065322E+00,-1.151758917E+00
+3.080000E-03,+971.859295E-03,-1.433165949E+00
+3.085000E-03,+871.356783E-03,-1.453266451E+00
+3.090000E-03,+891.457286E-03,-1.312562935E+00
+3.095000E-03,+991.959797E-03,-1.332663437E+00
+3.100000E-03,+811.055277E-03,-1.413065447E+00
+3.105000E-03,+851.256281E-03,-1.292462433E+00
+3.110000E-03,+991.959797E-03,-1.332663437E+00
+3.115000E-03,+991.959797E-03,-1.392964944E+00
+3.120000E-03,+1.012060300E+00,-1.312562935E+00
+3.125000E-03,+891.457286E-03,-1.232160926E+00
+3.130000E-03,+931.658290E-03,-1.473366953E+00
+3.135000E-03,+871.356783E-03,-1.513567958E+00
+3.140000E-03,+811.055277E-03,-1.433165949E+00
+3.145000E-03,+991.959797E-03,-1.372864442E+00
+3.150000E-03,+851.256281E-03,-1.392964944E+00
+3.155000E-03,+1.012060300E+00,-1.352763940E+00
+3.160000E-03,+931.658290E-03,-1.473366953E+00
+3.165000E-03,+991.959797E-03,-1.392964944E+00
+3.170000E-03,+931.658290E-03,-1.392964944E+00
+3.175000E-03,+831.155779E-03,-1.051256405E+00
+3.180000E-03,+770.854272E-03,-1.433165949E+00
+3.185000E-03,+871.356783E-03,-1.513567958E+00
+3.190000E-03,+871.356783E-03,-1.392964944E+00
+3.195000E-03,+931.658290E-03,-1.392964944E+00
+3.200000E-03,+891.457286E-03,-1.252261428E+00
+3.205000E-03,+951.758793E-03,-1.352763940E+00
+3.210000E-03,+851.256281E-03,-1.392964944E+00
+3.215000E-03,+991.959797E-03,-1.372864442E+00
+3.220000E-03,+1.012060300E+00,-1.392964944E+00
