x-axis,1,2
second,Volt,Volt
-91.60000E-03,,
-91.58000E-03,,
-91.56000E-03,-193.96984E-03,-6.03029E-03
-91.54000E-03,-163.81908E-03,-56.28154E-03
-91.52000E-03,-83.41708E-03,-136.68355E-03
-91.50000E-03,-204.02009E-03,+64.32147E-03
-91.48000E-03,-83.41708E-03,+24.12047E-03
-91.46000E-03,-113.56783E-03,-116.58305E-03
-91.44000E-03,-183.91959E-03,-26.13079E-03
-91.42000E-03,-254.27135E-03,-136.68355E-03
-91.40000E-03,-193.96984E-03,-76.38204E-03
-91.38000E-03,-163.81908E-03,-26.13079E-03
-91.36000E-03,-83.41708E-03,+4.01997E-03
-91.34000E-03,-143.71858E-03,-56.28154E-03
-91.32000E-03,-244.22109E-03,-176.88456E-03
-91.30000E-03,-133.66833E-03,-66.33179E-03
-91.28000E-03,-113.56783E-03,+24.12047E-03
-91.26000E-03,-214.07034E-03,-156.78405E-03
-91.24000E-03,-244.22109E-03,-156.78405E-03
-91.22000E-03,-13.06532E-03,-6.03029E-03
-91.20000E-03,-123.61808E-03,+4.01997E-03
-91.18000E-03,-193.96984E-03,-106.53280E-03
-91.16000E-03,-163.81908E-03,-136.68355E-03
-91.14000E-03,-214.07034E-03,-207.03531E-03
-91.12000E-03,-173.86934E-03,-156.78405E-03
-91.10000E-03,-234.17084E-03,-26.13079E-03
-91.08000E-03,-143.71858E-03,-126.63330E-03
-91.06000E-03,-214.07034E-03,-176.88456E-03
-91.04000E-03,-113.56783E-03,-76.38204E-03
-91.02000E-03,-133.66833E-03,-76.38204E-03
-91.00000E-03,-224.12059E-03,-136.68355E-03
-90.98000E-03,-193.96984E-03,-106.53280E-03
-90.96000E-03,-163.81908E-03,-46.23129E-03
-90.94000E-03,-143.71858E-03,-26.13079E-03
-90.92000E-03,-193.96984E-03,-56.28154E-03
-90.90000E-03,-214.07034E-03,-166.83430E-03
-90.88000E-03,-394.97486E-03,-126.63330E-03
-90.86000E-03,-163.81908E-03,-76.38204E-03
-90.84000E-03,-143.71858E-03,-6.03029E-03
-90.82000E-03,-173.86934E-03,-166.83430E-03
-90.80000E-03,-133.66833E-03,-196.98506E-03
-90.78000E-03,-83.41708E-03,-26.13079E-03
-90.76000E-03,-163.81908E-03,-56.28154E-03
-90.74000E-03,-274.37185E-03,-156.78405E-03
-90.72000E-03,-113.56783E-03,+24.12047E-03
-90.70000E-03,-224.12059E-03,-56.28154E-03
-90.68000E-03,-264.32160E-03,-136.68355E-03
-90.66000E-03,-264.32160E-03,-237.18606E-03
