x-axis,1,2
second,Volt,Volt
+4.960000E-03,+1.223115574E+00,-960.804145E-03
+4.961000E-03,+1.383919592E+00,-860.301633E-03
+4.962000E-03,+1.223115574E+00,-970.854396E-03
+4.963000E-03,+1.816080391E+00,-377.889578E-03
+4.964000E-03,+1.213065322E+00,-1.131658414E+00
+4.965000E-03,+1.233165825E+00,-910.552889E-03
+4.966000E-03,+1.122613062E+00,-1.041206154E+00
+4.967000E-03,+1.524623108E+00,-669.346862E-03
+4.968000E-03,+1.675376875E+00,-588.944852E-03
+4.969000E-03,+1.283417081E+00,-910.552889E-03
+4.970000E-03,+1.735678382E+00,-428.140834E-03
+4.971000E-03,+1.383919592E+00,-779.899624E-03
+4.972000E-03,+1.554773862E+00,-739.698620E-03
+4.973000E-03,+1.625125620E+00,-588.944852E-03
+4.974000E-03,+1.253266327E+00,-910.552889E-03
+4.975000E-03,+1.685427126E+00,-639.196108E-03
+4.976000E-03,+1.514572857E+00,-830.150880E-03
+4.977000E-03,+1.655276373E+00,-558.794099E-03
+4.978000E-03,+1.705527629E+00,-488.442341E-03
+4.979000E-03,+981.909546E-03,-1.232160926E+00
+4.980000E-03,+1.383919592E+00,-860.301633E-03
+4.981000E-03,+1.383919592E+00,-910.552889E-03
+4.982000E-03,+1.715577880E+00,-609.045355E-03
+4.983000E-03,+1.564824113E+00,-699.497615E-03
+4.984000E-03,+1.494472355E+00,-769.849373E-03
+4.985000E-03,+1.735678382E+00,-538.693597E-03
+4.986000E-03,+1.253266327E+00,-1.021105652E+00
+4.987000E-03,+1.554773862E+00,-800.000126E-03
+4.988000E-03,+1.464321601E+00,-860.301633E-03
+4.989000E-03,+1.253266327E+00,-1.121608163E+00
+4.990000E-03,+1.765829136E+00,-639.196108E-03
+4.991000E-03,+1.253266327E+00,-1.021105652E+00
+4.992000E-03,+1.464321601E+00,-800.000126E-03
+4.993000E-03,+1.544723610E+00,-749.748871E-03
+4.994000E-03,+1.333668336E+00,-940.703643E-03
+4.995000E-03,+1.685427126E+00,-619.095606E-03
+4.996000E-03,+1.333668336E+00,-830.150880E-03
+4.997000E-03,+1.484422103E+00,-769.849373E-03
+4.998000E-03,+1.544723610E+00,-699.497615E-03
+4.999000E-03,+1.333668336E+00,-910.552889E-03
+5.000000E-03,+1.524623108E+00,-719.598117E-03
+5.001000E-03,+1.383919592E+00,-810.050378E-03
+5.002000E-03,+1.363819090E+00,-880.402136E-03
+5.003000E-03,+1.524623108E+00,-719.598117E-03
+5.004000E-03,+1.253266327E+00,-930.653391E-03
