x-axis,1,2
second,Volt,Volt
-22.730000E-03,-274.371848E-03,-186.934806E-03
-22.725000E-03,-394.974861E-03,-337.688574E-03
-22.720000E-03,-244.221094E-03,-207.035309E-03
-22.715000E-03,-244.221094E-03,-186.934806E-03
-22.710000E-03,-163.819085E-03,-46.231290E-03
-22.705000E-03,-244.221094E-03,-136.683551E-03
-22.700000E-03,-405.025112E-03,-347.738825E-03
-22.695000E-03,-294.472350E-03,-156.784053E-03
-22.690000E-03,-294.472350E-03,-186.934806E-03
-22.685000E-03,-224.120592E-03,-106.532797E-03
-22.680000E-03,-294.472350E-03,-126.633300E-03
-22.675000E-03,-244.221094E-03,-136.683551E-03
-22.670000E-03,-354.773857E-03,-267.336816E-03
-22.665000E-03,-214.070341E-03,-76.382044E-03
-22.660000E-03,-193.969838E-03,-186.934806E-03
-22.655000E-03,-183.919587E-03,-76.382044E-03
-22.650000E-03,-244.221094E-03,-136.683551E-03
-22.645000E-03,-193.969838E-03,-136.683551E-03
-22.640000E-03,-304.522601E-03,-247.236313E-03
-22.635000E-03,-193.969838E-03,-106.532797E-03
-22.630000E-03,-204.020089E-03,-66.331793E-03
-22.625000E-03,-324.623103E-03,-186.934806E-03
-22.620000E-03,-173.869336E-03,-86.432295E-03
-22.615000E-03,-304.522601E-03,-186.934806E-03
-22.610000E-03,-284.422099E-03,-247.236313E-03
-22.605000E-03,-354.773857E-03,-186.934806E-03
-22.600000E-03,-224.120592E-03,-186.934806E-03
-22.595000E-03,-274.371848E-03,-186.934806E-03
-22.590000E-03,-274.371848E-03,-186.934806E-03
-22.585000E-03,+47.236189E-03,+104.522477E-03
-22.580000E-03,-274.371848E-03,-186.934806E-03
-22.575000E-03,-304.522601E-03,-217.085560E-03
-22.570000E-03,-163.819085E-03,-76.382044E-03
-22.565000E-03,-304.522601E-03,-237.186062E-03
-22.560000E-03,-224.120592E-03,-106.532797E-03
-22.555000E-03,-384.924610E-03,-317.588071E-03
-22.550000E-03,-244.221094E-03,-237.186062E-03
-22.545000E-03,-294.472350E-03,-126.633300E-03
-22.540000E-03,-163.819085E-03,-46.231290E-03
-22.535000E-03,-244.221094E-03,-186.934806E-03
-22.530000E-03,-405.025112E-03,-317.588071E-03
-22.525000E-03,-244.221094E-03,-186.934806E-03
-22.520000E-03,-83.417076E-03,-26.130788E-03
-22.515000E-03,-193.969838E-03,-136.683551E-03
-22.510000E-03,-274.371848E-03,-207.035309E-03
-22.505000E-03,-304.522601E-03,-267.336816E-03
-22.500000E-03,-405.025112E-03,-297.487569E-03
